Cycle,Chg_Spec_mAhg,DChg_Spec_mAhg,Chg_Cap_Ah,DChg_Cap_Ah,Chg_Energy_Wh,DChg_Energy_Wh,CE,IR_proxy,HF_CHG_SPEC_HIGH,HF_DCHG_SPEC_LOW,HF_MISSING,hard_fail,soft_score,SP_IR_OUTLIER,SP_CE_SOFT,IR_proxy_threshold,Label,charge_V_end,take_off_V_end,hover_V_end,cruise_V_end,landing_V_end,standby_V_end,standby_t_end_h,landing_V_rel_global,cycle_label_3class,cycle_label_3name,battery_label_3class,battery_label_3name,file,early1_missing,early1_V_mean,early1_V_min,early1_V_sag,early1_V_sag_ratio,early1_dvdt_mean,early1_dvdt_std,early1_I_mean,early1_I_std,early1_IR_early,early1_power_mean,early1_power_std,early1_energy_ws,early1_energy_per_I,early1_voltage_collapse_flag,early1_IR_high_flag,early1_dvdt_fluct_flag,early2_missing,early2_V_mean,early2_V_min,early2_V_sag,early2_V_sag_ratio,early2_dvdt_mean,early2_dvdt_std,early2_I_mean,early2_I_std,early2_IR_early,early2_power_mean,early2_power_std,early2_energy_ws,early2_energy_per_I,early2_voltage_collapse_flag,early2_IR_high_flag,early2_dvdt_fluct_flag,early5_missing,early5_V_mean,early5_V_min,early5_V_sag,early5_V_sag_ratio,early5_dvdt_mean,early5_dvdt_std,early5_I_mean,early5_I_std,early5_IR_early,early5_power_mean,early5_power_std,early5_energy_ws,early5_energy_per_I,early5_voltage_collapse_flag,early5_IR_high_flag,early5_dvdt_fluct_flag,early10_missing,early10_V_mean,early10_V_min,early10_V_sag,early10_V_sag_ratio,early10_dvdt_mean,early10_dvdt_std,early10_I_mean,early10_I_std,early10_IR_early,early10_power_mean,early10_power_std,early10_energy_ws,early10_energy_per_I,early10_voltage_collapse_flag,early10_IR_high_flag,early10_dvdt_fluct_flag,early20_missing,early20_V_mean,early20_V_min,early20_V_sag,early20_V_sag_ratio,early20_dvdt_mean,early20_dvdt_std,early20_I_mean,early20_I_std,early20_IR_early,early20_power_mean,early20_power_std,early20_energy_ws,early20_energy_per_I,early20_voltage_collapse_flag,early20_IR_high_flag,early20_dvdt_fluct_flag,early30_missing,early30_V_mean,early30_V_min,early30_V_sag,early30_V_sag_ratio,early30_dvdt_mean,early30_dvdt_std,early30_I_mean,early30_I_std,early30_IR_early,early30_power_mean,early30_power_std,early30_energy_ws,early30_energy_per_I,early30_voltage_collapse_flag,early30_IR_high_flag,early30_dvdt_fluct_flag,early50_missing,early50_V_mean,early50_V_min,early50_V_sag,early50_V_sag_ratio,early50_dvdt_mean,early50_dvdt_std,early50_I_mean,early50_I_std,early50_IR_early,early50_power_mean,early50_power_std,early50_energy_ws,early50_energy_per_I,early50_voltage_collapse_flag,early50_IR_high_flag,early50_dvdt_fluct_flag,early60_missing,early60_V_mean,early60_V_min,early60_V_sag,early60_V_sag_ratio,early60_dvdt_mean,early60_dvdt_std,early60_I_mean,early60_I_std,early60_IR_early,early60_power_mean,early60_power_std,early60_energy_ws,early60_energy_per_I,early60_voltage_collapse_flag,early60_IR_high_flag,early60_dvdt_fluct_flag
138,124.28,123.59,0.00322,0.003202,0.0126304,0.0112315,0.994409938,0.414833004,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3,3.3987,3.7886,3.3162,2.806,2.7997,0.274,-0.26765,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,0,3.5232,2.9956,0.9006,0.231148298,-0.000770935,0.000900553,-0.003938604,0.00302432,228.6596977,-0.014316936,0.01183864,0,0,1,1,0,0,3.5232,2.9956,0.9006,0.231148298,-0.000342638,0.000712175,-0.003938604,0.00302432,228.6596977,-0.014316936,0.01183864,-0.019618835,-4.981164608,1,1,1,0,3.5232,2.9956,0.9006,0.231148298,-0.000342638,0.000712175,-0.003938604,0.00302432,228.6596977,-0.014316936,0.01183864,-0.019618835,-4.981164608,1,1,1,0,3.5232,2.9956,0.9006,0.231148298,-0.000342638,0.000712175,-0.003938604,0.00302432,228.6596977,-0.014316936,0.01183864,-0.019618835,-4.981164608,1,1,1,0,3.524693333,2.9956,0.9006,0.231148298,-4.25E-05,0.00411403,-0.003938609,0.003024328,228.6593881,-0.014269729,0.011720658,-0.196806193,-49.96844728,1,1,1,0,3.523944,2.9956,0.9006,0.231148298,-0.000179369,0.003584935,-0.00393861,0.003024333,228.6593261,-0.014178335,0.01151701,-0.58733952,-149.1235387,1,1,1,0,3.522203333,2.9956,0.9006,0.231148298,-0.000264995,0.003363982,-0.003938614,0.003024335,228.6590978,-0.01413482,0.011428967,-0.782365628,-198.6398163,1,1,1,0,3.519868571,2.9956,0.9006,0.231148298,-0.000338378,0.003183666,-0.003938614,0.003024338,228.6591171,-0.014092165,0.011346683,-0.977278396,-248.1274875,1,1,1
139,123.78,123.14,0.003207,0.0031903,0.0125828,0.0111921,0.994792641,0.415376875,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3,3.3963,3.788,3.3146,2.7997,2.7995,0.264,-0.27395,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,0,3.52078,2.9889,0.9053,0.232473936,-0.000772972,0.000903195,-0.003938612,0.003024329,229.852547,-0.014309362,0.011833263,0,0,1,1,0,0,3.52078,2.9889,0.9053,0.232473936,-0.000343543,0.000714204,-0.003938612,0.003024329,229.852547,-0.014309362,0.011833263,-0.01960612,-4.977926278,1,1,1,0,3.52078,2.9889,0.9053,0.232473936,-0.000343543,0.000714204,-0.003938612,0.003024329,229.852547,-0.014309362,0.011833263,-0.01960612,-4.977926278,1,1,1,0,3.52078,2.9889,0.9053,0.232473936,-0.000343543,0.000714204,-0.003938612,0.003024329,229.852547,-0.014309362,0.011833263,-0.01960612,-4.977926278,1,1,1,0,3.522366667,2.9889,0.9053,0.232473936,-3.20E-05,0.004131002,-0.003938596,0.003024322,229.8534808,-0.014262266,0.011715246,-0.196682728,-49.9372689,1,1,1,0,3.521732,2.9889,0.9053,0.232473936,-0.000170727,0.003597727,-0.003938589,0.003024312,229.8538776,-0.014171148,0.011511683,-0.586998183,-149.0376765,1,1,1,0,3.520023333,2.9889,0.9053,0.232473936,-0.000257843,0.003375454,-0.003938586,0.003024317,229.8540644,-0.014127678,0.011423674,-0.781923791,-198.5290638,1,1,1,0,3.517717143,2.9889,0.9053,0.232473936,-0.000331689,0.003194316,-0.003938585,0.003024319,229.8540977,-0.014085084,0.011341404,-0.976720537,-247.9876481,1,1,1
140,123.67,123.01,0.0032042,0.0031869,0.0125748,0.0111884,0.994600836,0.413727007,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3002,3.4037,3.792,3.3157,2.7988,2.7996,0.261,-0.27485,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,0,3.52288,2.9873,0.9094,0.23337696,-0.000766562,0.000894487,-0.003938602,0.003024279,230.8941091,-0.014318806,0.011840671,0,0,1,1,0,0,3.52288,2.9873,0.9094,0.23337696,-0.000340694,0.000707597,-0.003938602,0.003024279,230.8941091,-0.014318806,0.011840671,-0.019616704,-4.980626226,1,1,1,0,3.52288,2.9873,0.9094,0.23337696,-0.000340694,0.000707597,-0.003938602,0.003024279,230.8941091,-0.014318806,0.011840671,-0.019616704,-4.980626226,1,1,1,0,3.52288,2.9873,0.9094,0.23337696,-0.000340694,0.000707597,-0.003938602,0.003024279,230.8941091,-0.014318806,0.011840671,-0.019616704,-4.980626226,1,1,1,0,3.524413333,2.9873,0.9094,0.23337696,-3.65E-05,0.004112655,-0.003938609,0.003024289,230.8936792,-0.014271618,0.011722879,-0.196792063,-49.96485964,1,1,1,0,3.523716,2.9873,0.9094,0.23337696,-0.000174612,0.003582588,-0.003938621,0.003024307,230.8929836,-0.014180388,0.011519637,-0.587289446,-149.1104162,1,1,1,0,3.52199,2.9873,0.9094,0.23337696,-0.000261058,0.003362357,-0.003938623,0.003024308,230.8928976,-0.014136909,0.011431709,-0.782335704,-198.6317986,1,1,1,0,3.519682857,2.9873,0.9094,0.23337696,-0.000333256,0.003180445,-0.003938626,0.003024307,230.8927022,-0.014094453,0.011349767,-0.977132736,-248.0897491,1,1,1
141,123.18,122.48,0.0031912,0.0031732,0.0125262,0.0111433,0.994359489,0.41354022,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3002,3.3984,3.7905,3.3134,2.7989,2.7997,0.258,-0.27475,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,0,3.5213,2.9877,0.9073,0.232939666,-0.000776597,0.000902363,-0.003938644,0.003024339,230.3584685,-0.014311262,0.011835348,0,0,1,1,0,0,3.5213,2.9877,0.9073,0.232939666,-0.000345154,0.000714708,-0.003938644,0.003024339,230.3584685,-0.014311262,0.011835348,-0.019609433,-4.978726935,1,1,1,0,3.5213,2.9877,0.9073,0.232939666,-0.000345154,0.000714708,-0.003938644,0.003024339,230.3584685,-0.014311262,0.011835348,-0.019609433,-4.978726935,1,1,1,0,3.5213,2.9877,0.9073,0.232939666,-0.000345154,0.000714708,-0.003938644,0.003024339,230.3584685,-0.014311262,0.011835348,-0.019609433,-4.978726935,1,1,1,0,3.522833333,2.9877,0.9073,0.232939666,-3.93E-05,0.004121665,-0.003938633,0.003024331,230.3591314,-0.014263909,0.011717231,-0.196719397,-49.94611417,1,1,1,0,3.522048,2.9877,0.9073,0.232939666,-0.000181701,0.003594294,-0.003938631,0.003024325,230.3592172,-0.014171933,0.01151278,-0.58708875,-149.0590817,1,1,1,0,3.52029,2.9877,0.9073,0.232939666,-0.00026727,0.003372349,-0.003938629,0.003024323,230.3593264,-0.014128192,0.01142449,-0.781999589,-198.5461242,1,1,1,0,3.517945714,2.9877,0.9073,0.232939666,-0.000340025,0.00319123,-0.003938631,0.003024327,230.3592205,-0.014085409,0.011342041,-0.976752442,-247.9928702,1,1,1
142,122.62,121.98,0.0031768,0.0031603,0.0124724,0.0111004,0.994806094,0.413637797,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3,3.3944,3.7895,3.3108,2.7994,2.7999,0.256,-0.27425,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,0,3.51958,2.9882,0.9043,0.232318561,-0.000784928,0.000907526,-0.003938616,0.003024269,229.5984173,-0.014301394,0.011826397,0,0,1,1,0,0,3.51958,2.9882,0.9043,0.232318561,-0.000348857,0.000719842,-0.003938616,0.003024269,229.5984173,-0.014301394,0.011826397,-0.019597829,-4.975816183,1,1,1,0,3.51958,2.9882,0.9043,0.232318561,-0.000348857,0.000719842,-0.003938616,0.003024269,229.5984173,-0.014301394,0.011826397,-0.019597829,-4.975816183,1,1,1,0,3.51958,2.9882,0.9043,0.232318561,-0.000348857,0.000719842,-0.003938616,0.003024269,229.5984173,-0.014301394,0.011826397,-0.019597829,-4.975816183,1,1,1,0,3.521153333,2.9882,0.9043,0.232318561,-3.70E-05,0.004109976,-0.003938627,0.003024284,229.5977566,-0.01425452,0.011709037,-0.196600466,-49.91598585,1,1,1,0,3.52042,2.9882,0.9043,0.232318561,-0.000180312,0.003590647,-0.003938632,0.003024295,229.5975079,-0.014162743,0.011504801,-0.586849129,-148.9982279,1,1,1,0,3.518646667,2.9882,0.9043,0.232318561,-0.000268189,0.003372469,-0.003938625,0.003024295,229.5978732,-0.014118746,0.011416086,-0.781765246,-198.4868271,1,1,1,0,3.516277143,2.9882,0.9043,0.232318561,-0.000342279,0.003192973,-0.003938629,0.003024301,229.5976512,-0.014075676,0.011333156,-0.976459228,-247.9185504,1,1,1
143,121.98,121.29,0.0031603,0.0031424,0.0124102,0.0110387,0.994335981,0.414081081,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3,3.3909,3.789,3.3062,2.7994,2.7996,0.253,-0.27425,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,0,3.51742,2.9883,0.9012,0.231700733,-0.000793888,0.000911256,-0.003938666,0.003024338,228.8084341,-0.014289294,0.011816067,0,0,1,1,0,0,3.51742,2.9883,0.9012,0.231700733,-0.000352839,0.000724348,-0.003938666,0.003024338,228.8084341,-0.014289294,0.011816067,-0.019584254,-4.972306383,1,1,1,0,3.51742,2.9883,0.9012,0.231700733,-0.000352839,0.000724348,-0.003938666,0.003024338,228.8084341,-0.014289294,0.011816067,-0.019584254,-4.972306383,1,1,1,0,3.51742,2.9883,0.9012,0.231700733,-0.000352839,0.000724348,-0.003938666,0.003024338,228.8084341,-0.014289294,0.011816067,-0.019584254,-4.972306383,1,1,1,0,3.518966667,2.9883,0.9012,0.231700733,-4.27E-05,0.004106632,-0.00393866,0.003024341,228.8087827,-0.01424229,0.011698766,-0.196465236,-49.88123769,1,1,1,0,3.518148,2.9883,0.9012,0.231700733,-0.000188241,0.003588609,-0.003938659,0.003024324,228.8088292,-0.014150265,0.011494416,-0.586457351,-148.8977139,1,1,1,0,3.516326667,2.9883,0.9012,0.231700733,-0.000276475,0.003371255,-0.003938653,0.003024322,228.8092087,-0.014106048,0.011405477,-0.78124552,-198.3534945,1,1,1,0,3.513917143,2.9883,0.9012,0.231700733,-0.000349935,0.003191642,-0.003938654,0.003024324,228.8091146,-0.014062799,0.011322413,-0.975767875,-247.7414377,1,1,1
144,121.51,120.88,0.003148,0.0031317,0.0123669,0.0110075,0.994822109,0.413630151,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3001,3.3987,3.7913,3.3052,2.7994,2.7999,0.248,-0.27425,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,0,3.51842,2.9876,0.902,0.231900452,-0.000788736,0.000900257,-0.0039386,0.003024278,229.0153862,-0.014291593,0.011815121,0,0,1,1,0,0,3.51842,2.9876,0.902,0.231900452,-0.000350549,0.000716807,-0.0039386,0.003024278,229.0153862,-0.014291593,0.011815121,-0.019584026,-4.972331799,1,1,1,0,3.51842,2.9876,0.902,0.231900452,-0.000350549,0.000716807,-0.0039386,0.003024278,229.0153862,-0.014291593,0.011815121,-0.019584026,-4.972331799,1,1,1,0,3.51842,2.9876,0.902,0.231900452,-0.000350549,0.000716807,-0.0039386,0.003024278,229.0153862,-0.014291593,0.011815121,-0.019584026,-4.972331799,1,1,1,0,3.519726667,2.9876,0.902,0.231900452,-6.98E-05,0.004064841,-0.003938604,0.003024277,229.0151536,-0.014243879,0.01169767,-0.196465035,-49.88189597,1,1,1,0,3.518648,2.9876,0.902,0.231900452,-0.000208215,0.003556438,-0.003938611,0.003024286,229.0147582,-0.014151146,0.011493378,-0.586343452,-148.8706251,1,1,1,0,3.516756667,2.9876,0.902,0.231900452,-0.000293006,0.003340714,-0.003938612,0.003024283,229.0146884,-0.014106846,0.011404613,-0.781015137,-198.2970491,1,1,1,0,3.514308571,2.9876,0.902,0.231900452,-0.000362858,0.003162027,-0.003938613,0.003024289,229.0146386,-0.01406364,0.011321916,-0.975404268,-247.6517249,1,1,1
145,121.26,120.61,0.0031416,0.0031248,0.012344,0.0109899,0.994652406,0.412214959,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3001,3.4063,3.7934,3.3055,2.7975,2.7997,0.241,-0.27615,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,0,3.51894,2.9839,0.9053,0.232772807,-0.00078028,0.00088993,-0.00393864,0.003024261,229.850913,-0.014293941,0.011813455,0,0,1,1,0,0,3.51894,2.9839,0.9053,0.232772807,-0.000346791,0.000708745,-0.00393864,0.003024261,229.850913,-0.014293941,0.011813455,-0.019580374,-4.97135406,1,1,1,0,3.51894,2.9839,0.9053,0.232772807,-0.000346791,0.000708745,-0.00393864,0.003024261,229.850913,-0.014293941,0.011813455,-0.019580374,-4.97135406,1,1,1,0,3.51894,2.9839,0.9053,0.232772807,-0.000346791,0.000708745,-0.00393864,0.003024261,229.850913,-0.014293941,0.011813455,-0.019580374,-4.97135406,1,1,1,0,3.52018,2.9839,0.9053,0.232772807,-7.53E-05,0.004034316,-0.003938651,0.003024289,229.8502905,-0.014246105,0.011696519,-0.196430827,-49.87261962,1,1,1,0,3.519036,2.9839,0.9053,0.232772807,-0.000211019,0.003528631,-0.003938654,0.003024293,229.8500727,-0.014153474,0.011493195,-0.58615795,-148.8218794,1,1,1,0,3.51714,2.9839,0.9053,0.232772807,-0.000294981,0.003313997,-0.003938657,0.003024302,229.8499015,-0.014109426,0.011405138,-0.780749565,-198.2273397,1,1,1,0,3.514717143,2.9839,0.9053,0.232772807,-0.000361602,0.003133974,-0.003938654,0.003024304,229.8501127,-0.014066666,0.011323414,-0.974955662,-247.5352576,1,1,1
146,121.06,120.43,0.0031365,0.0031202,0.0123267,0.0109816,0.994803125,0.410563321,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3001,3.4162,3.7966,3.3065,2.7977,2.7995,0.236,-0.27595,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,0,3.52056,2.9827,0.9063,0.233041913,-0.00076985,0.00087533,-0.003938602,0.00302432,230.1070278,-0.014298356,0.011811901,0,0,1,1,0,0,3.52056,2.9827,0.9063,0.233041913,-0.000342155,0.000697763,-0.003938602,0.00302432,230.1070278,-0.014298356,0.011811901,-0.019578825,-4.971008868,1,1,1,0,3.52056,2.9827,0.9063,0.233041913,-0.000342155,0.000697763,-0.003938602,0.00302432,230.1070278,-0.014298356,0.011811901,-0.019578825,-4.971008868,1,1,1,0,3.52056,2.9827,0.9063,0.233041913,-0.000342155,0.000697763,-0.003938602,0.00302432,230.1070278,-0.014298356,0.011811901,-0.019578825,-4.971008868,1,1,1,0,3.5217,2.9827,0.9063,0.233041913,-8.42E-05,0.003977449,-0.003938593,0.003024297,230.1075731,-0.014250545,0.011695731,-0.196414996,-49.86933482,1,1,1,0,3.52044,2.9827,0.9063,0.233041913,-0.000218308,0.003481849,-0.003938593,0.003024308,230.107542,-0.014158263,0.011494147,-0.586086761,-148.8061172,1,1,1,0,3.518556667,2.9827,0.9063,0.233041913,-0.000296531,0.003267601,-0.003938592,0.003024311,230.1076315,-0.014114712,0.011407238,-0.780522752,-198.1730574,1,1,1,0,3.51616,2.9827,0.9063,0.233041913,-0.000361159,0.003089153,-0.003938588,0.003024308,230.1078458,-0.014072528,0.011326705,-0.974645519,-247.460643,1,1,1
147,121.04,120.46,0.0031358,0.0031208,0.0123277,0.0109952,0.995216532,0.408078325,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3,3.432,3.8019,3.3098,2.799,2.8,0.23,-0.27465,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,0,3.5241,2.9807,0.9097,0.233831997,-0.000749187,0.000853634,-0.003938596,0.003024322,230.9706301,-0.014312121,0.01181549,0,0,1,1,0,0,3.5241,2.9807,0.9097,0.233831997,-0.000332972,0.000680037,-0.003938596,0.003024322,230.9706301,-0.014312121,0.01181549,-0.019584282,-4.972401724,1,1,1,0,3.5241,2.9807,0.9097,0.233831997,-0.000332972,0.000680037,-0.003938596,0.003024322,230.9706301,-0.014312121,0.01181549,-0.019584282,-4.972401724,1,1,1,0,3.5241,2.9807,0.9097,0.233831997,-0.000332972,0.000680037,-0.003938596,0.003024322,230.9706301,-0.014312121,0.01181549,-0.019584282,-4.972401724,1,1,1,0,3.52504,2.9807,0.9097,0.233831997,-0.000102149,0.003907487,-0.003938592,0.003024309,230.9708647,-0.014264106,0.011700275,-0.196467002,-49.88254733,1,1,1,0,3.523608,2.9807,0.9097,0.233831997,-0.000228753,0.003418686,-0.003938594,0.003024308,230.9707709,-0.014172355,0.011501094,-0.586115295,-148.8133466,1,1,1,0,3.52173,2.9807,0.9097,0.233831997,-0.000300693,0.003206966,-0.003938592,0.003024303,230.9708647,-0.014129459,0.011415621,-0.780479456,-198.1620477,1,1,1,0,3.519371429,2.9807,0.9097,0.233831997,-0.000361179,0.003029372,-0.003938592,0.003024307,230.9708647,-0.014088131,0.011336775,-0.974473383,-247.4166866,1,1,1
148,121.18,120.54,0.0031394,0.0031231,0.0123432,0.0110171,0.994807925,0.404089905,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3,3.4529,3.8094,3.3139,2.8,2.7998,0.224,-0.27365,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,0,3.5292,2.979,0.9142,0.234819686,-0.000725405,0.00082687,-0.003938652,0.003024342,232.1098691,-0.014332026,0.011823022,0,0,1,1,0,0,3.5292,2.979,0.9142,0.234819686,-0.000322402,0.000658637,-0.003938652,0.003024342,232.1098691,-0.014332026,0.011823022,-0.019596565,-4.975449665,1,1,1,0,3.5292,2.979,0.9142,0.234819686,-0.000322402,0.000658637,-0.003938652,0.003024342,232.1098691,-0.014332026,0.011823022,-0.019596565,-4.975449665,1,1,1,0,3.5292,2.979,0.9142,0.234819686,-0.000322402,0.000658637,-0.003938652,0.003024342,232.1098691,-0.014332026,0.011823022,-0.019596565,-4.975449665,1,1,1,0,3.52982,2.979,0.9142,0.234819686,-0.000133449,0.003839635,-0.00393864,0.00302433,232.1105762,-0.014283115,0.01170801,-0.196594208,-49.91423639,1,1,1,0,3.52812,2.979,0.9142,0.234819686,-0.000246179,0.003352987,-0.003938625,0.003024318,232.1114484,-0.014191541,0.01151117,-0.586232836,-148.841996,1,1,1,0,3.526203333,2.979,0.9142,0.234819686,-0.000313389,0.003141861,-0.003938618,0.003024311,232.1118924,-0.014149225,0.011427385,-0.780562747,-198.1819036,1,1,1,0,3.523865714,2.979,0.9142,0.234819686,-0.000367008,0.002965346,-0.003938614,0.003024307,232.1121085,-0.014108754,0.011350418,-0.974430807,-247.4044947,1,1,1
149,120.84,120.22,0.0031308,0.0031146,0.0123104,0.0109909,0.994825604,0.403198199,FALSE,FALSE,FALSE,FALSE,80,TRUE,FALSE,0.385,GOOD,4.3,3.4527,3.8078,3.3134,2.7987,2.8,0.22,-0.27495,1,good_not_drone,0,BAD,2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,0,3.52796,2.9772,0.9145,0.234987281,-0.000725624,0.000824068,-0.003938642,0.003024254,232.1866268,-0.014327067,0.011818134,0,0,1,1,0,0,3.52796,2.9772,0.9145,0.234987281,-0.0003225,0.000657134,-0.003938642,0.003024254,232.1866268,-0.014327067,0.011818134,-0.019588421,-4.973394749,1,1,1,0,3.52796,2.9772,0.9145,0.234987281,-0.0003225,0.000657134,-0.003938642,0.003024254,232.1866268,-0.014327067,0.011818134,-0.019588421,-4.973394749,1,1,1,0,3.52796,2.9772,0.9145,0.234987281,-0.0003225,0.000657134,-0.003938642,0.003024254,232.1866268,-0.014327067,0.011818134,-0.019588421,-4.973394749,1,1,1,0,3.528533333,2.9772,0.9145,0.234987281,-0.000139067,0.003844184,-0.003938635,0.003024259,232.1870198,-0.014277826,0.011702655,-0.196515272,-49.89425397,1,1,1,0,3.526808,2.9772,0.9145,0.234987281,-0.000248206,0.003350608,-0.003938635,0.003024279,232.1870276,-0.014186344,0.011506243,-0.585893999,-148.755589,1,1,1,0,3.52489,2.9772,0.9145,0.234987281,-0.000315067,0.003138429,-0.003938635,0.003024275,232.1870198,-0.014144198,0.011422851,-0.780113811,-198.067032,1,1,1,0,3.522557143,2.9772,0.9145,0.234987281,-0.000367851,0.002960558,-0.003938634,0.003024274,232.1870984,-0.014103946,0.011346401,-0.973846842,-247.2549726,1,1,1
150,120.56,119.95,0.0031236,0.0031077,0.0122832,0.0109711,0.99490972,0.402089992,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,0,3.52838,2.9788,0.912,0.234399095,-0.000727306,0.000821425,-0.003938682,0.00302432,231.5495387,-0.014326135,0.011814532,0,0,1,1,0,0,3.52838,2.9788,0.912,0.234399095,-0.000323247,0.000656121,-0.003938682,0.00302432,231.5495387,-0.014326135,0.011814532,-0.019585421,-4.97258252,1,1,1,0,3.52838,2.9788,0.912,0.234399095,-0.000323247,0.000656121,-0.003938682,0.00302432,231.5495387,-0.014326135,0.011814532,-0.019585421,-4.97258252,1,1,1,0,3.52838,2.9788,0.912,0.234399095,-0.000323247,0.000656121,-0.003938682,0.00302432,231.5495387,-0.014326135,0.011814532,-0.019585421,-4.97258252,1,1,1,0,3.528926667,2.9788,0.912,0.234399095,-0.000142722,0.003825977,-0.003938675,0.00302431,231.5499306,-0.014276974,0.011699471,-0.196484447,-49.88592113,1,1,1,0,3.527128,2.9788,0.912,0.234399095,-0.000253671,0.003338368,-0.003938668,0.003024306,231.5503617,-0.014185302,0.011503121,-0.585828977,-148.7378415,1,1,1,0,3.525216667,2.9788,0.912,0.234399095,-0.000316487,0.003124605,-0.003938662,0.003024307,231.550734,-0.014143327,0.011420207,-0.779890633,-198.0090445,1,1,1,0,3.522882857,2.9788,0.912,0.234399095,-0.00036965,0.002946871,-0.003938661,0.003024312,231.5507816,-0.014103257,0.011344255,-0.973568799,-247.1826934,1,1,1
151,120.2,119.56,0.0031143,0.0030976,0.0122502,0.0109386,0.994637639,0.402217849,FALSE,TRUE,FALSE,TRUE,100,TRUE,FALSE,0.385,BAD,,,,,,,,,0,bad,0,BAD,2025-06-25 GraSi NMC811 LP57 4_5_8_2025-06-26 12-36-09_good_labeled_3class.xlsx,0,3.5276,2.9782,0.9116,0.234356522,-0.000731091,0.00081862,-0.003938606,0.003024278,231.4524479,-0.014321411,0.011810505,0,0,1,1,0,0,3.5276,2.9782,0.9116,0.234356522,-0.000324929,0.000655601,-0.003938606,0.003024278,231.4524479,-0.014321411,0.011810505,-0.019580025,-4.971308307,1,1,1,0,3.5276,2.9782,0.9116,0.234356522,-0.000324929,0.000655601,-0.003938606,0.003024278,231.4524479,-0.014321411,0.011810505,-0.019580025,-4.971308307,1,1,1,0,3.5276,2.9782,0.9116,0.234356522,-0.000324929,0.000655601,-0.003938606,0.003024278,231.4524479,-0.014321411,0.011810505,-0.019580025,-4.971308307,1,1,1,0,3.528046667,2.9782,0.9116,0.234356522,-0.000155708,0.003820842,-0.003938614,0.003024276,231.4519778,-0.014271831,0.01169508,-0.196433246,-49.87369821,1,1,1,0,3.52616,2.9782,0.9116,0.234356522,-0.000261247,0.003327831,-0.003938616,0.003024286,231.4518602,-0.014180127,0.01149947,-0.585569524,-148.6739313,1,1,1,0,3.524223333,2.9782,0.9116,0.234356522,-0.000323445,0.00311559,-0.003938615,0.003024286,231.4518994,-0.014138155,0.011416799,-0.779595844,-197.9365279,1,1,1,0,3.521882857,2.9782,0.9116,0.234356522,-0.000374409,0.002937535,-0.003938617,0.003024285,231.4518099,-0.014098174,0.011341218,-0.973158837,-247.0813668,1,1,1
