Cycle,Chg_Spec_mAhg,DChg_Spec_mAhg,Chg_Cap_Ah,DChg_Cap_Ah,Chg_Energy_Wh,DChg_Energy_Wh,CE,IR_proxy,HF_CHG_SPEC_HIGH,HF_DCHG_SPEC_LOW,HF_MISSING,hard_fail,soft_score,SP_IR_OUTLIER,SP_CE_SOFT,IR_proxy_threshold,Label,charge_V_end,take_off_V_end,hover_V_end,cruise_V_end,landing_V_end,standby_V_end,standby_t_end_h,landing_V_rel_global,cycle_label_3class,cycle_label_3name,battery_label_3class,battery_label_3name,file
7,172.19,170.38,0.004461,0.0044142,0.0171938,0.0155207,0.98950907868191,0.3381634717595539,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.6262,3.8709,3.5121,3.2308,2.8,1.442,0.1571499999999997,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
8,171.11,169.55,0.0044332,0.0043926,0.0170839,0.0154404,0.9908418298294686,0.3385336103045251,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.6129,3.8698,3.5085,3.2239,2.8,1.421,0.1502499999999998,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
9,170.33,168.67,0.0044129,0.0043698,0.0170092,0.0153598,0.9902331799950146,0.3394375498126236,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.6108,3.8717,3.5051,3.2148,2.8,1.399,0.1411499999999997,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
10,168.4,167.09,0.004363,0.0043291,0.0168257,0.0151959,0.9922301168920468,0.3462766574554781,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.5838,3.8622,3.4957,3.2022,2.8,1.36,0.1285499999999997,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
11,167.47,166.13,0.0043389,0.004304,0.0167343,0.0151059,0.9919564866671275,0.3470718947104356,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.5721,3.8597,3.4918,3.197,2.8,1.335,0.1233499999999998,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
12,166.59,165.57,0.004316,0.0042897,0.0166453,0.0150494,0.9939063948100092,0.3483856944613946,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.5593,3.8578,3.4885,3.1902,2.8,1.322,0.1165499999999997,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
13,166.35,165.51,0.0043099,0.0042881,0.0166219,0.0150516,0.99494187800181,0.3465927571554492,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.5572,3.8603,3.4896,3.1949,2.8,1.32,0.1212499999999999,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
14,166.8,165.81,0.0043213,0.0042959,0.0166604,0.0150915,0.9941221391710828,0.3424131119080762,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.5627,3.8657,3.4939,3.2012,2.8,1.328,0.1275499999999998,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
15,166.48,165.03,0.0043131,0.0042755,0.016624,0.0150233,0.9912823723076208,0.3404930785269298,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.5576,3.865,3.4923,3.1984,2.8,1.308,0.1247499999999997,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
16,164.69,163.48,0.0042667,0.0042355,0.0164579,0.0148594,0.99268755712846,0.3489912752837872,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.5281,3.8562,3.4814,3.1814,2.8,1.269,0.1077499999999998,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
17,163.94,163.07,0.0042474,0.0042249,0.0163869,0.0148161,0.9947026416160476,0.3512491935662401,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.5185,3.8544,3.4784,3.1755,2.8,1.259,0.1018499999999998,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
18,163.82,163.04,0.0042443,0.0042239,0.0163738,0.0148184,0.9951935537073252,0.3496058641759983,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.5193,3.8575,3.4801,3.1805,2.8,1.258,0.1068499999999997,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
19,163.91,162.99,0.0042466,0.0042227,0.0163753,0.0148203,0.9943719681627656,0.3464227366982584,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.5067,3.8586,3.4809,3.1822,2.8,1.257,0.1085499999999997,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
20,163.46,162.05,0.0042349,0.0041985,0.0163273,0.0147244,0.991404755720324,0.3483536663266515,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4607,3.8547,3.4769,3.1731,2.8,1.234,0.0994499999999996,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
21,162.52,161.48,0.0042105,0.0041837,0.0162436,0.014666,0.9936349602185016,0.3523696344874754,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.444,3.8529,3.4736,3.1682,2.8,1.219,0.0945499999999999,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
22,162.12,161.13,0.0042002,0.0041746,0.0162061,0.0146319,0.9939050521403742,0.3534289909193977,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4306,3.8526,3.472,3.1651,2.8,1.211,0.0914499999999995,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
23,161.68,160.73,0.0041889,0.0041643,0.0161639,0.0145968,0.994127336532264,0.3535227661248848,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4223,3.8523,3.471,3.165,2.8,1.201,0.0913499999999998,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
24,161.49,160.55,0.0041838,0.0041594,0.016146,0.0145793,0.9941679812610544,0.3540261156515334,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4153,3.8535,3.4706,3.1647,2.8,1.196,0.0910499999999996,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
25,161.37,160.4,0.0041808,0.0041558,0.0161294,0.0145674,0.9940202831993876,0.3526518975494977,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4162,3.8523,3.4701,3.1615,2.8,1.192,0.0878499999999999,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
26,161.14,159.97,0.0041747,0.0041445,0.0161083,0.0145338,0.9927659472536948,0.3517847045835909,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4205,3.855,3.4696,3.1618,2.8,1.182,0.0881499999999997,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
27,160.54,159.34,0.0041592,0.0041281,0.016053,0.0144717,0.992522600500096,0.3539801133276916,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4166,3.8548,3.4657,3.153,2.8,1.166,0.0793499999999998,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
28,159.34,158.27,0.0041283,0.0041004,0.0159354,0.0143633,0.9932417702201874,0.3571370854469746,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.3855,3.8486,3.4595,3.1455,2.8,1.139,0.0718499999999999,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
29,159.33,158.44,0.0041279,0.0041048,0.0159367,0.0143856,0.9944039342038324,0.3561482114174175,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.3913,3.8512,3.4616,3.1513,2.8,1.143,0.0776499999999997,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
30,159.56,158.28,0.0041338,0.0041008,0.0159601,0.0143789,0.9920170303352848,0.3545139986963957,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4073,3.854,3.4626,3.1503,2.8,1.139,0.0766499999999998,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
31,158.83,157.74,0.0041149,0.0040868,0.0158883,0.0143245,0.9931711584728669,0.356098002633956,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.3978,3.8509,3.4602,3.1463,2.8,1.126,0.0726499999999998,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
32,158.7,157.65,0.0041115,0.0040844,0.0158764,0.0143236,0.9934087316064698,0.3545574347460962,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4098,3.8536,3.4611,3.1492,2.8,1.124,0.0755499999999997,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
33,158.6,157.39,0.0041091,0.0040777,0.0158665,0.0143017,0.9923584239857876,0.3540120494814474,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4159,3.8552,3.4601,3.1447,2.8,1.117,0.0710499999999996,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
34,158.28,157.22,0.0041007,0.0040733,0.0158369,0.0142904,0.9933182139634698,0.3536889555687219,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4269,3.856,3.4599,3.1433,2.8,1.113,0.0696499999999997,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
35,157.8,156.55,0.0040883,0.0040558,0.0157905,0.0142245,0.9920504855318838,0.3551637634477069,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4116,3.8532,3.457,3.1395,2.8,1.096,0.0658499999999997,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
36,157.37,156.4,0.0040772,0.0040519,0.0157556,0.0142113,0.993794761110566,0.3570010953265474,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4405,3.8533,3.4552,3.1349,2.8,1.092,0.0612499999999998,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
37,157.16,156.03,0.0040716,0.0040423,0.0157312,0.0141795,0.9928038117693292,0.3558606050282442,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4587,3.8533,3.454,3.134,2.8,1.083,0.0603499999999996,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
38,156.75,155.52,0.0040611,0.0040292,0.0156895,0.0141298,0.9921449853487972,0.3565121482254425,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4568,3.8517,3.451,3.1286,2.8,1.07,0.0549499999999998,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
39,156.21,154.84,0.0040471,0.0040117,0.015639,0.0140638,0.9912529959724248,0.3585526345471375,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4467,3.8505,3.447,3.1231,2.8,1.053,0.0494499999999997,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
40,155.65,154.46,0.0040326,0.0040019,0.0155848,0.0140297,0.992387045578535,0.3589429091012648,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4688,3.8507,3.4443,3.1193,2.8,1.044,0.0456499999999997,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
41,155.11,153.93,0.0040186,0.0039881,0.0155308,0.0139772,0.9924102921415416,0.3600024485824971,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.4463,3.8493,3.4416,3.1158,2.8,1.031,0.0421499999999999,2,good_drone,2,GOOD_drone,2025-07-09 GraSi NMC811 XFC 2_6_3_2025-07-09 18-06-22_good_labeled_3class.xlsx
4,181.13,175.7,0.0046927,0.004552,0.0181024,0.016058,0.9700172608519616,0.3298858661789432,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.7428,3.8846,3.5318,3.2822,2.8,1.572,0.2085499999999998,2,good_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx
5,175.14,173.74,0.0045376,0.0045013,0.0174871,0.0158365,0.9920001763046544,0.3356155517421899,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.7235,3.8758,3.5163,3.2462,2.8,1.523,0.1725499999999998,2,good_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx
6,170.33,169.26,0.004413,0.0043851,0.0170176,0.0153538,0.9936777702243372,0.3548860510751592,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.6886,3.845,3.4895,3.2001,2.8,1.412,0.1264499999999997,2,good_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx
7,163.23,161.36,0.0042291,0.0041806,0.0163163,0.0145191,0.9885318389255396,0.3851318096590872,False,False,False,False,80,True,False,0.385,GOOD,4.3,3.6255,3.7919,3.4407,3.1075,2.8,1.215,0.0338499999999997,2,good_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx
8,152.98,149.65,0.0039635,0.0038773,0.0153098,0.0133045,0.978251545351331,0.4313144479456854,False,False,False,False,80,True,False,0.385,GOOD,4.3,3.5341,3.7267,3.3573,2.9611,2.8,0.922,-0.1125500000000001,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx
9,171.91,155.35,0.0044539,0.0040247,0.017528,0.0138591,0.9036350165023912,0.4919160606390318,False,False,False,False,70,True,True,0.385,GOOD,4.3003,3.4685,3.749,3.3927,2.9865,2.8,1.064,-0.0871500000000002,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx
10,168.59,152.43,0.0043678,0.0039491,0.017259,0.0135835,0.9041393836714134,0.5117727134752035,False,False,False,False,70,True,True,0.385,GOOD,4.3001,3.4155,3.7368,3.3785,2.9615,2.8,0.991,-0.1121500000000002,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx
11,132.49,130.34,0.0034325,0.0033768,0.0133287,0.0114554,0.9837727603787328,0.4907048066986546,False,False,False,False,80,True,False,0.385,GOOD,4.3,3.3712,3.6524,3.2255,2.7999,2.8,0.563,-0.2737500000000002,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx
12,130.1,125.21,0.0033706,0.0032439,0.0132072,0.0109686,0.962410253367353,0.5370525288305141,False,False,False,False,80,True,False,0.385,GOOD,4.3001,3.2883,3.6104,3.186,2.8,2.8,0.529,-0.2736500000000004,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx
13,115.45,114.37,0.0029911,0.0029631,0.0116606,0.0099603,0.990638895389656,0.5369862318452379,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx
14,171.49,139.17,0.0044429,0.0036057,0.0178509,0.0122926,0.8115645186702379,0.6086355121975071,False,False,False,False,70,True,True,0.385,GOOD,4.3002,3.2638,3.6566,3.3046,2.8,2.8,0.743,-0.2736500000000004,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx
15,151.65,128.79,0.003929,0.0033366,0.0157273,0.0113144,0.8492237210486128,0.6118792267721176,False,False,False,False,70,True,True,0.385,GOOD,4.3,3.2084,3.6042,3.2209,2.8,2.8,0.617,-0.2736500000000004,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx
16,156.45,123.08,0.0040533,0.0031888,0.0162851,0.0107568,0.7867169960279278,0.6444320597134996,False,False,False,False,70,True,True,0.385,GOOD,4.3001,3.1114,3.5567,3.1747,2.7997,2.8,0.548,-0.2739500000000001,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx
17,151.36,116.34,0.0039213,0.0030142,0.015778,0.0101121,0.768673654145309,0.6688451048718345,False,True,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 1_3_5_2025-07-17 18-38-33_bad_labeled_3class.xlsx
4,181.41,176.14,0.0047,0.0045633,0.0180881,0.0161252,0.9709148936170212,0.3148611064874198,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.6952,3.8915,3.5421,3.2992,2.8,1.584,0.2255499999999997,2,good_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx
5,170.56,166.86,0.0044188,0.004323,0.0170086,0.0152019,0.9783199058567936,0.3326282560156972,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.6744,3.865,3.4951,3.2215,2.8,1.352,0.1478499999999996,2,good_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx
6,184.21,168.62,0.0047726,0.0043686,0.018635,0.0154198,0.9153501236223442,0.374891167353931,False,False,False,False,90,False,True,0.385,GOOD,4.2846,3.6615,3.8746,3.5202,3.2461,2.8,1.397,0.17245,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx
7,190.68,164.5,0.0049401,0.0042618,0.0194538,0.0150343,0.8626950871439848,0.4102486475859148,True,False,False,True,100,True,False,0.385,BAD,,,,,,,,,0,bad,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx
8,184.31,157.31,0.004775,0.0040755,0.018883,0.0143326,0.8535078534031414,0.4377840254720948,False,False,False,False,70,True,True,0.385,GOOD,4.3003,3.594,3.8395,3.4737,3.1412,2.8,1.113,0.0675499999999997,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx
9,158.25,142.75,0.0040999,0.0036983,0.016114,0.0129014,0.9020463913753992,0.4418720900476392,False,False,False,False,70,True,True,0.385,GOOD,4.3002,3.555,3.7933,3.3866,2.9418,2.8,0.75,-0.13185,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx
10,135.45,131.34,0.0035093,0.0034028,0.0137123,0.0117896,0.9696520673638618,0.4427412846225112,False,False,False,False,80,True,False,0.385,GOOD,4.3,3.4847,3.7386,3.302,2.8,2.7999,0.57,-0.2736500000000004,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx
11,129.97,127.19,0.0033673,0.0032951,0.0131412,0.0113901,0.9785584889971192,0.445914483812007,False,False,False,False,80,True,False,0.385,GOOD,4.3,3.403,3.7144,3.2655,2.7999,2.8,0.56,-0.2737500000000002,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx
12,144.37,134.65,0.0037403,0.0034886,0.0147727,0.0120887,0.932705932679197,0.4844020328183141,False,False,False,False,70,True,True,0.385,GOOD,4.3002,3.4197,3.7528,3.3322,2.8,2.8,0.606,-0.2736500000000004,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx
13,154.7,138.53,0.0040079,0.0035889,0.015931,0.0124592,0.8954564734649068,0.5033066061382128,False,False,False,False,70,True,True,0.385,GOOD,4.3003,3.4093,3.7725,3.3645,2.7999,2.8,0.649,-0.2737500000000002,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx
14,138.77,131.39,0.0035951,0.0034042,0.0142078,0.0117721,0.946899947150288,0.4938796395986897,False,False,False,False,70,True,True,0.385,GOOD,4.3002,3.3345,3.7329,3.3029,2.7998,2.8,0.622,-0.2738500000000004,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx
15,147.5,135.19,0.0038216,0.0035025,0.015212,0.0121265,0.9165009420138162,0.5182904582196062,False,False,False,False,70,True,True,0.385,GOOD,4.3,3.324,3.7456,3.3358,2.8,2.8,0.663,-0.2736500000000004,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx
16,144.14,132.79,0.0037343,0.0034402,0.0148589,0.0118856,0.921243606566157,0.5241168029782775,False,False,False,False,70,True,True,0.385,GOOD,4.3002,3.2605,3.7267,3.3136,2.7998,2.8,0.662,-0.2738500000000004,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx
17,143.74,130.6,0.0037239,0.0033837,0.0148327,0.0116702,0.9086441633771046,0.5341626864448914,False,False,False,False,70,True,True,0.385,GOOD,4.3001,3.2051,3.7109,3.2937,2.7999,2.7999,0.658,-0.2737500000000002,1,good_not_drone,1,GOOD_not_drone,2025-07-17 GraSi NMC811 XFC 15 2_3_6_2025-07-17 18-38-51_bad_labeled_3class.xlsx
4,180.8,176.06,0.0046842,0.0045614,0.0180719,0.0161547,0.9737842107510354,0.316444705193939,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.7578,3.9068,3.5443,3.3144,2.8,1.583,0.2407499999999998,2,good_drone,2,GOOD_drone,2025-07-17 GraSi NMC811 XFC 2 4_4_4_2025-07-17 18-40-38_good_labeled_3class.xlsx
5,176.87,173.95,0.0045824,0.0045068,0.0176138,0.0159654,0.983502094972067,0.301280110148884,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.7277,3.9032,3.5401,3.2993,2.8,1.53,0.2256499999999999,2,good_drone,2,GOOD_drone,2025-07-17 GraSi NMC811 XFC 2 4_4_4_2025-07-17 18-40-38_good_labeled_3class.xlsx
6,173.5,170.96,0.004495,0.0044293,0.0172805,0.0156942,0.9853837597330368,0.3011139593314391,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.7117,3.8978,3.5323,3.2892,2.8,1.456,0.2155499999999999,2,good_drone,2,GOOD_drone,2025-07-17 GraSi NMC811 XFC 2 4_4_4_2025-07-17 18-40-38_good_labeled_3class.xlsx
7,170.22,167.73,0.0044101,0.0043456,0.0169693,0.0153865,0.9853744813042788,0.3071187374808306,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.6925,3.8879,3.5193,3.269,2.8,1.375,0.1953499999999999,2,good_drone,2,GOOD_drone,2025-07-17 GraSi NMC811 XFC 2 4_4_4_2025-07-17 18-40-38_good_labeled_3class.xlsx
8,168.09,166.31,0.0043548,0.0043087,0.0167755,0.0152561,0.9894139799761184,0.3114197370643987,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.6853,3.8862,3.5141,3.2606,2.8,1.339,0.1869499999999999,2,good_drone,2,GOOD_drone,2025-07-17 GraSi NMC811 XFC 2 4_4_4_2025-07-17 18-40-38_good_labeled_3class.xlsx
9,166.82,165.55,0.0043219,0.0042891,0.0166556,0.0151989,0.9924107452740693,0.3101574710281376,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.6884,3.8887,3.5144,3.2619,2.8,1.32,0.1882499999999996,2,good_drone,2,GOOD_drone,2025-07-17 GraSi NMC811 XFC 2 4_4_4_2025-07-17 18-40-38_good_labeled_3class.xlsx
10,165.92,164.73,0.0042988,0.0042678,0.016567,0.0151301,0.9927886852144784,0.3086906949595258,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.6929,3.8908,3.5129,3.2594,2.8,1.3,0.1857499999999996,2,good_drone,2,GOOD_drone,2025-07-17 GraSi NMC811 XFC 2 4_4_4_2025-07-17 18-40-38_good_labeled_3class.xlsx
11,165.11,163.8,0.0042776,0.0042436,0.0164927,0.0150484,0.992051617729568,0.309456526470083,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.6947,3.8904,3.5107,3.2547,2.8,1.277,0.1810499999999999,2,good_drone,2,GOOD_drone,2025-07-17 GraSi NMC811 XFC 2 4_4_4_2025-07-17 18-40-38_good_labeled_3class.xlsx
12,164.44,163.94,0.0042603,0.0042474,0.0164399,0.0150742,0.996972044222238,0.3098179379877504,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.7014,3.8938,3.5148,3.2623,2.8,1.28,0.18865,2,good_drone,2,GOOD_drone,2025-07-17 GraSi NMC811 XFC 2 4_4_4_2025-07-17 18-40-38_good_labeled_3class.xlsx
13,164.01,163.2,0.0042493,0.0042283,0.0163908,0.0150032,0.9950580095545148,0.3090123271778595,False,False,False,False,100,False,False,0.385,GOOD,4.3,3.6988,3.8924,3.5112,3.2554,2.8,1.262,0.1817499999999996,2,good_drone,2,GOOD_drone,2025-07-17 GraSi NMC811 XFC 2 4_4_4_2025-07-17 18-40-38_good_labeled_3class.xlsx
